,circuit,conn_id,post_tnid,theta,phi,angle_from_xy,rotation_on_xy
33,LN-Basin,4591493,4591466,0.7954509442541149,2.504544699486172,0.7753453825407817,2.504544699486172
34,LN-Basin,478771,478777,1.2098011097009866,-2.135840512004671,0.3609952170939099,1.005752141585122
35,LN-Basin,4993712,9776998,0.5448340348722504,-0.9249138135862315,1.0259622919226463,2.2166788400035617
36,LN-Basin,5346719,5346733,1.4329935924634574,2.931852913236295,0.1378027343314392,2.931852913236295
37,LN-Basin,6135666,6135708,0.6870987893749582,-0.800942885154014,0.8836975374199384,2.340649768435779
38,LN-Basin,6135666,6333362,0.33226847154057865,-2.3191689031687144,1.238527855254318,0.8224237504210787
39,LN-Basin,6207143,3539887,1.9464613497388388,0.4131912146130388,0.3756650229439422,0.4131912146130388
40,LN-Basin,6207656,6207655,1.538383176872286,-2.965598956155392,0.032413149922610573,0.17599369743440096
41,LN-Basin,6208636,6208623,2.897126739712206,-0.7197024996426532,1.3263304129173092,2.42189015394714
42,LN-Basin,6208756,6208754,1.0862600403790998,-1.3065715150422954,0.4845362864157967,1.8350211385474977
43,LN-Basin,6208918,6208915,1.8339971651140359,1.6071507605089421,0.2632008383191393,1.6071507605089421
44,LN-Basin,6210922,6210917,,,,
45,LN-Basin,6216212,6216206,1.8172976992845515,2.136696674928873,0.24650137248965498,2.136696674928873
46,LN-Basin,6240159,3510296,1.5478654642617735,0.3606129971510987,0.022930862533123042,0.3606129971510987
47,LN-Basin,6242160,6242072,1.4603237034505918,1.2421840747136108,0.11047262334430474,1.2421840747136108
48,LN-Basin,6251701,6251697,1.4859460518328773,-1.9802982977468662,0.08485027496201925,1.161294355842927
49,LN-Basin,6276491,6276489,1.0017003545379919,-1.3642488753283193,0.5690959722569047,1.7773437782614738
50,LN-Basin,6277035,6277029,2.4995280522287553,-1.2604889611535501,0.9287317254338587,1.881103692436243
51,LN-Basin,6282471,6282457,2.692743683101078,-0.6758937771694988,1.1219473563061815,2.4656988764202943
52,LN-Basin,6282674,6327761,1.858251388745488,2.3738834759017795,0.28745506195059134,2.3738834759017795
53,LN-Basin,6290384,4591538,0.7691594337342536,2.6507991431725917,0.801636893060643,2.6507991431725917
54,LN-Basin,6290384,6290376,1.1380803984668961,-2.9278334156613015,0.43271592832800043,0.2137592379284916
55,LN-Basin,6291053,6213196,,,,
56,LN-Basin,6291472,6291468,0.973329570558666,-0.13500737647156696,0.5974667562362306,3.006585277118226
57,LN-Basin,6291472,6291494,1.0343487340817052,0.5720382511542276,0.5364475927131913,0.5720382511542276
58,LN-Basin,6297278,6297262,2.3132968266030955,-1.044302994243394,0.742500499808199,2.097289659346399
59,LN-Basin,6318712,6318708,1.7678924125353501,-2.9593259361795767,0.19709608574045356,0.18226671741021638
60,LN-Basin,6319901,6319893,1.44703805477581,-1.2844025891234818,0.12375827201908662,1.8571900644663113
61,LN-Basin,6324909,6324906,2.417357493058844,-0.3930222725587309,0.8465611662639474,2.748570381031062
62,LN-Basin,6326708,6326641,1.7485622596704702,-0.5373328885413883,0.17776593287557363,2.604259765048405
63,LN-Basin,6328104,6328102,2.097191406049615,-1.1791983931995011,0.5263950792547183,1.962394260390292
64,LN-Basin,6333048,6333038,1.8100248209605634,-1.267399629733433,0.23922849416566683,1.8741930238563602
65,LN-Basin,6333374,6333370,,,,
66,LN-Basin,6333448,6333443,1.6774236622296343,1.0390668306514392,0.10662733543473779,1.0390668306514392
67,LN-Basin,6931305,6931318,1.8310123072401399,1.1437179878879,0.2602159804452433,1.1437179878879
68,LN-Basin,7136733,4571321,,,,
69,LN-Basin,7168246,6290267,,,,
70,LN-Basin,7214604,7214610,1.2698224089063808,-1.9894080190143117,0.3009739178885158,1.1521846345754814
71,LN-Basin,7542267,7542273,0.8511233440234439,-1.4287310510475366,0.7196729827714526,1.7128616025422565
72,LN-Basin,7594456,7594463,1.3287824873992717,0.6292241459985827,0.24201383939562482,0.6292241459985827
73,LN-Basin,7611827,6327719,1.3269051629537274,0.9389784432099437,0.24389116384116916,0.9389784432099437
74,LN-Basin,7696546,6320079,1.3731017618148857,-2.485398957180785,0.1976945649800108,0.6561936964090083
75,LN-Basin,9777039,6332677,0.4694476943080858,2.4759048844009848,1.1013486324868107,2.4759048844009848
